prefecture,fiscal_year,variable_name,variable_label_ja,public_status,search_status,comparison_impact,source_url,notes
三重県,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.mie.lg.jp/common/content/001256985.pdf,管理手法は確認できるがR8実績数値は未確認。
三重県,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.mie.lg.jp/common/content/001256985.pdf,管理手法は確認できるがR8実績数値は未確認。
滋賀県,2025,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,securities_balance,有価証券・債券残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,government_bond_balance,国債残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,bond_breakdown,債券内訳,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,yield,運用利回り,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2025,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/kaikeikanrikyoku/kaikeika/,会計課が基金等資金の管理・運用を所管することを確認。R7の債券残高・国債残高・利回り等の比較可能な実績は未確認。
滋賀県,2026,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,securities_balance,有価証券・債券残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,bond_breakdown,債券内訳,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,investment_policy,運用方針,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
滋賀県,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.shiga.lg.jp/ka00/9122.html,R8基金ポートフォリオの比較可能数値は未確認。
京都府,2025,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,securities_balance,有価証券・債券残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,yield,運用利回り,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,maturity_structure,満期構成・ラダー,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,investment_policy,運用方針,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2025,risk_policy,リスク管理方針,NOT_COMPARABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R7基金残高資料は公表済みだが、基金全体の預金・債券別運用実績・利回りの専用比較表は本調査で未確認。
京都府,2026,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
京都府,2026,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,https://www.pref.kyoto.jp/kessan/07kessan.html,R8年度途中の基金運用ポートフォリオ数値を確認できず。
大阪府,2025,fund_balance,基金残高/平均基金残高,AVAILABLE,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,securities_balance,有価証券・債券残高,AVAILABLE,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,government_bond_balance,国債残高,NOT_COMPARABLE,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,NUMERIC_OFFICIAL_FORECAST,MEDIUM,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,yield,運用利回り,AVAILABLE,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,income,運用収入,AVAILABLE,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,maturity,年限・平均残存年数,PARTIAL,NUMERIC_OFFICIAL_FORECAST,HIGH,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,maturity_structure,満期構成・ラダー,PARTIAL,NUMERIC_OFFICIAL_FORECAST,MEDIUM,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,investment_policy,運用方針,NOT_COMPARABLE,NUMERIC_OFFICIAL_FORECAST,MEDIUM,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2025,risk_policy,リスク管理方針,AVAILABLE,NUMERIC_OFFICIAL_FORECAST,MEDIUM,https://www.pref.osaka.lg.jp/documents/126891/shiryo7.pdf,"R7見込み。全体平均運用8,923億、長期運用2,906億、全体利回り0.442%、長期利回り0.739%。基金のみの分母ではないため愛媛県基金との直接比較には注意。"
大阪府,2026,fund_balance,基金残高/平均基金残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,securities_balance,有価証券・債券残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,bond_breakdown,債券内訳,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,yield,運用利回り,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,maturity,年限・平均残存年数,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,maturity_structure,満期構成・ラダー,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,investment_policy,運用方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
大阪府,2026,risk_policy,リスク管理方針,AVAILABLE,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.osaka.lg.jp/o050010/zaisei/oosakafuzaimumanezim/zaimane25.html,長期運用計画・商品・年限管理まで公開。R8実績ではなく計画。
兵庫県,2025,fund_balance,基金残高/平均基金残高,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,securities_balance,有価証券・債券残高,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,government_bond_balance,国債残高,NOT_COMPARABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,bond_breakdown,債券内訳,NOT_COMPARABLE,NUMERIC_OFFICIAL,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,yield,運用利回り,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,income,運用収入,NOT_COMPARABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,maturity,年限・平均残存年数,AVAILABLE,NUMERIC_OFFICIAL,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,maturity_structure,満期構成・ラダー,PARTIAL,NUMERIC_OFFICIAL,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,investment_policy,運用方針,NOT_COMPARABLE,NUMERIC_OFFICIAL,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2025,risk_policy,リスク管理方針,AVAILABLE,NUMERIC_OFFICIAL,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,運用実績・債券年限・新規購入銘柄を詳細公表。ただし資料の集計対象は基金のみではなく県資金管理全体を含むためスコープ調整が必要。
兵庫県,2026,fund_balance,基金残高/平均基金残高,NOT_COMPARABLE,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,securities_balance,有価証券・債券残高,PARTIAL,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,government_bond_balance,国債残高,NOT_COMPARABLE,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,bond_breakdown,債券内訳,NOT_COMPARABLE,NUMERIC_OFFICIAL_PLAN,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,yield,運用利回り,NOT_COMPARABLE,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,income,運用収入,NOT_COMPARABLE,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,maturity,年限・平均残存年数,PARTIAL,NUMERIC_OFFICIAL_PLAN,HIGH,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,maturity_structure,満期構成・ラダー,PARTIAL,NUMERIC_OFFICIAL_PLAN,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,investment_policy,運用方針,AVAILABLE,NUMERIC_OFFICIAL_PLAN,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
兵庫県,2026,risk_policy,リスク管理方針,AVAILABLE,NUMERIC_OFFICIAL_PLAN,MEDIUM,https://web.pref.hyogo.lg.jp/kk21/documents/r8keikaku2.pdf,資金管理委員会、運用指針、年度計画、新規債券購入の年限まで公開。R8数値は計画扱い。
奈良県,2025,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2025,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R7基金全体の債券残高・利回り等を比較可能な公表資料を確認できず。
奈良県,2026,fund_balance,基金残高/平均基金残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,securities_balance,有価証券・債券残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,government_bond_balance,国債残高,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,bond_breakdown,債券内訳,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,yield,運用利回り,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,income,運用収入,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,maturity,年限・平均残存年数,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,HIGH,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,maturity_structure,満期構成・ラダー,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,investment_policy,運用方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R8年度途中の比較可能数値を確認できず。
奈良県,2026,risk_policy,リスク管理方針,SEARCHED_NOT_FOUND,SEARCHED_NOT_FOUND,MEDIUM,,R8年度途中の比較可能数値を確認できず。
和歌山県,2025,fund_balance,基金残高/平均基金残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,securities_balance,有価証券・債券残高,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,government_bond_balance,国債残高,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,bond_breakdown,債券内訳,PARTIAL,PARTIAL_OFFICIAL,MEDIUM,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,yield,運用利回り,PARTIAL,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,income,運用収入,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
和歌山県,2025,maturity,年限・平均残存年数,NOT_COMPARABLE,PARTIAL_OFFICIAL,HIGH,https://www.pref.wakayama.lg.jp/gijiroku/d00221553.html,基金は基本的に預貯金で運用し、県債管理基金の一部は他自治体地方債等で債券運用する旨を公式答弁で確認。R7の残高・利回り等は未確認。
