決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・取崩し額,004:令和6年度・歳計剰余金処分によるもの,005:調整額,006:令和6年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
2024,62,040002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,18771782,3016000,120,-149346,21638316,14332066,0,2091452,0,0,0,5214798
2024,62,050008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,36084166,563573,0,0,36647739,1931806,0,10000,0,0,0,34705933
2024,62,060003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,6051825,0,0,0,6051825,4666939,0,0,0,0,470029,914857
2024,62,070009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,24507053,17792,4000,0,24520845,12775670,0,0,0,0,0,11745175
2024,62,080004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,1110430,32,0,0,1110462,1003775,0,0,0,0,0,106687
2024,62,090000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,38303120,0,0,0,38303120,17481421,0,5198662,5198662,0,5588729,10034308
2024,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,21268459,2020205,1963401,0,21325263,21035263,0,0,0,0,0,290000
2024,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,3800000,0,0,0,3800000,2400000,0,0,0,0,0,1400000
2024,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,318204084,1280658,2254475,0,317230267,28837473,0,0,0,0,0,288392794
2024,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,1639310,19867,19805,0,1639372,83172,0,0,0,0,1384240,171960
2024,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,13146954,6424,447294,0,12706084,9608122,0,0,0,0,0,3097962
2024,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,13768661,3334,0,0,13771995,7494616,0,0,0,0,0,6277379
2024,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,8971625,20831,32686,0,8959770,7759770,0,1200000,0,0,0,0
2024,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,9848269,45122,0,41,9893432,3044587,0,62677,0,0,4258981,2527187
2024,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,200000,0,0,0,200000,200000,0,0,0,0,0,0
2024,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,12086173,6728,0,0,12092901,8126179,0,0,0,0,0,3966722
2024,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,1504392,2375,0,0,1506767,462336,0,0,0,0,0,1044431
2024,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,12483159,117285,0,0,12600444,1118675,0,0,0,0,0,11481769
2024,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,7637996,6303,0,0,7644299,4459859,0,0,0,0,3184440,0
2024,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,13197497,1357,600000,0,12598854,6385697,0,0,0,0,3128129,3085028
2024,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,55000,0,0,0,55000,10000,0,0,0,0,0,45000
2024,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,10732347,12516,0,0,10744863,5827818,0,0,0,0,0,4917045
2024,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,386719,385,0,0,387104,263610,0,0,0,0,0,123494
2024,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,17849733,0,16747245,-1102488,0,0,0,0,0,0,0,0
2024,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,7194720,0,0,0,7194720,6439276,0,0,0,0,0,755444
2024,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,7978441,119,0,0,7978560,6686074,0,0,0,0,0,1292486
2024,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,11870779,3457,0,0,11874236,3725139,0,0,0,0,8133950,15147
2024,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,3643720,652,994609,0,2649763,2649763,0,0,0,0,0,0
2024,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,5721401,4060,0,-1,5725460,1405025,0,0,0,0,2567209,1753226
2024,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,5694504,2566,0,0,5697070,3593429,0,0,0,0,0,2103641
2024,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,28275338,70193,140442,0,28205089,24724579,0,0,0,0,531329,2949181
2024,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,4640260,0,0,0,4640260,99837,0,0,0,0,653235,3887188
2024,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,17102453,430,0,0,17102883,900821,0,1667936,1667936,0,360618,14173508
2024,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,9234695,3546,0,0,9238241,6538908,0,0,0,0,2365769,333564
2024,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,3139563,0,39815,0,3099748,417177,0,1200000,0,0,1300967,181604
2024,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,225735,1224,18150,0,208809,97380,0,111429,65880,0,0,0
2024,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,932248,315,0,0,932563,559018,0,0,0,0,0,373545
2024,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,6000000,0,0,0,6000000,4031240,0,0,0,0,1968760,0
2024,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,16276277,4548,33617,0,16247208,11859016,0,700000,0,0,0,3688192
2024,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,775506519,7231897,23654659,-1251794,757831963,252229503,0,12242156,6932478,0,36304527,457055777
