決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・取崩し額,004:令和4年度・歳計剰余金処分によるもの,005:調整額,006:令和4年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
2022,62,30007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,37706000,0,6000000,0,31706000,1497105,0,0,0,0,601209,29607686
2022,62,40002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,19592144,1398,0,-573229,19020313,13963713,0,352588,0,0,0,4704012
2022,62,50008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,34819410,653254,0,0,35472664,1515700,0,0,0,0,0,33956964
2022,62,60003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,6051825,0,0,0,6051825,5263714,0,0,0,0,622018,166093
2022,62,70009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,26431442,13344,4000,0,26440786,14561820,0,0,0,0,0,11878966
2022,62,80004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,1110427,2,0,0,1110429,967088,0,0,0,0,0,143341
2022,62,90000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,39303120,0,0,0,39303120,21551316,0,3300000,3300000,0,4946751,9505053
2022,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,21176687,45238,0,0,21221925,20931925,0,0,0,0,0,290000
2022,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,3800000,0,0,0,3800000,1086260,0,0,0,0,0,2713740
2022,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,316999986,1237510,0,0,318237496,33109821,0,0,0,0,0,285127675
2022,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,1637416,19807,19805,1889,1639307,43498,0,0,0,0,1384240,211569
2022,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,13797416,2856,146710,-2,13653560,10702462,0,0,0,0,417546,2533552
2022,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,13768553,52,0,0,13768605,7295233,0,0,0,0,0,6473372
2022,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,13385519,23517,23047,0,13385989,7939463,0,0,0,0,0,5446526
2022,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,9828136,8713,0,0,9836849,2962054,0,62677,0,0,4288457,2523661
2022,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,200000,0,0,0,200000,200000,0,0,0,0,0,0
2022,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,12079171,3518,0,0,12082689,8064095,0,0,0,0,0,4018594
2022,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,1501779,71,0,0,1501850,457419,0,0,0,0,0,1044431
2022,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,12402281,15191,0,0,12417472,1027601,0,0,0,0,0,11389871
2022,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,7635238,1271,0,0,7636509,4550945,0,0,0,0,3085564,0
2022,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,14397417,40,600000,0,13797457,6809536,0,0,0,0,3128129,3859792
2022,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,55000,0,0,0,55000,10000,0,0,0,0,0,45000
2022,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,5765414,5177581,212204,0,10730791,5552963,0,0,0,0,0,5177828
2022,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,386410,137,0,0,386547,288847,0,0,0,0,0,97700
2022,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,17849733,0,0,0,17849733,16747245,0,0,0,0,0,1102488
2022,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,7194720,0,0,0,7194720,5919494,0,0,0,0,0,1275226
2022,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,7978203,119,0,0,7978322,6695940,0,0,0,0,0,1282382
2022,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,11914449,323,0,0,11914772,3650663,0,0,0,0,8232582,31527
2022,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,4963900,744,633657,0,4330987,4330987,0,0,0,0,0,0
2022,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,5711887,5580,0,0,5717467,687412,0,0,0,0,2567209,2462846
2022,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,5693911,283,0,0,5694194,3899802,0,0,0,0,1794392,0
2022,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,28410490,4619,67858,0,28347251,24853185,0,0,0,0,531329,2962737
2022,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,4640260,0,0,0,4640260,99837,0,0,0,0,653235,3887188
2022,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,17102224,128,0,0,17102352,752652,0,1667936,1667936,0,411778,14269986
2022,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,11530595,2676,2300000,0,9233271,6849965,0,0,0,0,0,2383306
2022,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,3155439,0,0,0,3155439,1667468,0,0,0,0,1335603,152368
2022,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,224509,945,630,0,224824,105911,0,118913,67732,0,0,0
2022,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,931372,407,0,0,931779,626959,0,0,0,0,0,304820
2022,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,6000000,0,0,0,6000000,3792601,0,238639,238639,0,1968760,0
2022,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,16285085,3723,6346,0,16282462,12552947,0,700000,0,0,0,3029515
2022,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,788674199,7223047,10014257,-571342,785311647,278458988,0,6440753,5274307,0,35968802,464443104
